Sample,Study 2,Convergence
1211,0.700330328941345,Optimization terminated successfully.
1212,0.7263382434844969,Optimization terminated successfully.
1213,0.5382737159729,Optimization terminated successfully.
1214,0.8213211059570311,Optimization terminated successfully.
1215,0.5666462302207946,Optimization terminated successfully.
1216,0.6517767283134157,Optimization terminated successfully.
1217,0.635921812057495,Optimization terminated successfully.
1218,0.7237119317054743,Optimization terminated successfully.
1219,0.543640780448913,Optimization terminated successfully.
1220,0.6567183673381801,Optimization terminated successfully.
1221,0.6282145440694873,Optimization terminated successfully.
1222,0.6814222216606138,Optimization terminated successfully.
1223,0.6308208912611002,Optimization terminated successfully.
1224,0.6644020080566402,Optimization terminated successfully.
1225,0.7367053508758543,Optimization terminated successfully.
1226,0.6566469199955458,Optimization terminated successfully.
1227,0.6082423212006687,Optimization terminated successfully.
1228,0.629132759571075,Optimization terminated successfully.
1229,0.5894198417663573,Optimization terminated successfully.
1230,0.6571332454681391,Optimization terminated successfully.
1231,0.6722457408905025,Optimization terminated successfully.
1232,0.6163855090737339,Optimization terminated successfully.
1233,0.5330088734626768,Optimization terminated successfully.
1234,0.6739114284515377,Optimization terminated successfully.
1235,0.5374384164810175,Optimization terminated successfully.
1236,0.6586722850799558,Optimization terminated successfully.
1237,0.6691011428833005,Optimization terminated successfully.
1238,0.7051642417907713,Optimization terminated successfully.
1239,0.6756577014923093,Optimization terminated successfully.
1240,0.5446933746337885,Optimization terminated successfully.
1241,0.66940441802144,Optimization terminated successfully.
1242,0.7619065292179581,Optimization terminated successfully.
1243,0.6305717349052427,Optimization terminated successfully.
1244,0.6685007274150846,Optimization terminated successfully.
1245,0.6545300714671611,Optimization terminated successfully.
1246,0.6979524433612818,Optimization terminated successfully.
1247,0.7310128331184386,Optimization terminated successfully.
1248,0.6805562973022459,Optimization terminated successfully.
1249,0.6247442230582235,Optimization terminated successfully.
1250,0.691024398803711,Optimization terminated successfully.
1251,0.6413718283176421,Optimization terminated successfully.
1252,0.7175005197525022,Optimization terminated successfully.
1253,0.6486767768859858,Optimization terminated successfully.
1254,0.5301334843039504,Optimization terminated successfully.
1255,0.5965091988444327,Optimization terminated successfully.
1256,0.6483579605817791,Optimization terminated successfully.
1257,0.5670181244611738,Optimization terminated successfully.
1258,0.6153421521186824,Optimization terminated successfully.
1259,0.615128261130303,Optimization terminated successfully.
1260,0.7390537261962888,Optimization terminated successfully.
1261,0.7487920582294463,Optimization terminated successfully.
1262,0.7043874740600584,Optimization terminated successfully.
1263,0.6270303785684517,Optimization terminated successfully.
1264,0.5530012369155879,Optimization terminated successfully.
1265,0.6300199385732409,Optimization terminated successfully.
1266,0.5858219611924138,Optimization terminated successfully.
1267,0.6063260316848751,Optimization terminated successfully.
1268,0.6022772192081894,Optimization terminated successfully.
1269,0.603031826019287,Optimization terminated successfully.
1270,0.7332996219396588,Optimization terminated successfully.
1271,0.5054677493870254,Optimization terminated successfully.
1272,0.6220272094011301,Optimization terminated successfully.
1273,0.6054568350315092,Optimization terminated successfully.
1274,0.6374656677246091,Optimization terminated successfully.
1275,0.6634602099657056,Optimization terminated successfully.
1276,0.6376646041870115,Optimization terminated successfully.
1277,0.6826866179704665,Optimization terminated successfully.
1278,0.5171005725860591,Optimization terminated successfully.
1279,0.5973103106021874,Optimization terminated successfully.
1280,0.6177660971879959,Optimization terminated successfully.
1281,0.5835972905158991,Optimization terminated successfully.
1282,0.5599196910625318,Optimization terminated successfully.
1283,0.7594408035278319,Optimization terminated successfully.
1284,0.648752164840698,Optimization terminated successfully.
1285,0.6192574739456174,Optimization terminated successfully.
1286,0.5961597919464108,Optimization terminated successfully.
1287,0.5794813841581341,Optimization terminated successfully.
1288,0.5381470620632167,Optimization terminated successfully.
1289,0.6912268638610837,Optimization terminated successfully.
1290,0.6140800472348925,Optimization terminated successfully.
1291,0.6504607319831843,Optimization terminated successfully.
1292,0.4934671044349666,Optimization terminated successfully.
1293,0.6833395011723038,Optimization terminated successfully.
1294,0.6814066886901851,Optimization terminated successfully.
1295,0.7978634832426903,Optimization terminated successfully.
1296,0.6632565502077338,Optimization terminated successfully.
1297,0.6383861065842209,Optimization terminated successfully.
1298,0.5586992740631096,Optimization terminated successfully.
1299,0.6467008113861081,Optimization terminated successfully.
1300,0.6093798577785488,Optimization terminated successfully.
1301,0.639582538604736,Optimization terminated successfully.
1302,0.632550716400146,Optimization terminated successfully.
1303,0.6772162437438963,Optimization terminated successfully.
1304,0.5866317272186274,Optimization terminated successfully.
1305,0.6327189441770312,Optimization terminated successfully.
1306,0.6062295675277707,Optimization terminated successfully.
1307,0.7559150576591489,Optimization terminated successfully.
1308,0.591928935050964,Optimization terminated successfully.
1309,0.6280470609664913,Optimization terminated successfully.
1310,0.6934983849525453,Optimization terminated successfully.
1311,0.6339141607168128,Optimization terminated successfully.
1312,0.6754940032958983,Optimization terminated successfully.
1313,0.7411452770465983,Optimization terminated successfully.
1314,0.6418849460780622,Optimization terminated successfully.
1315,0.59890398979187,Optimization terminated successfully.
1316,0.6008392430841917,Optimization terminated successfully.
1317,0.6371553182601926,Optimization terminated successfully.
1318,0.5849288046360012,Optimization terminated successfully.
1319,0.5792172908317295,Optimization terminated successfully.
1320,0.6949802873656146,Optimization terminated successfully.
1321,0.6053674697875975,Optimization terminated successfully.
1322,0.6738576412200925,Optimization terminated successfully.
1323,0.6778449475765225,Optimization terminated successfully.
1324,0.4990068914368744,Optimization terminated successfully.
1325,0.5565632818266741,Optimization terminated successfully.
1326,0.6178524076938626,Optimization terminated successfully.
1327,0.6637197494506832,Optimization terminated successfully.
1328,0.6064816713333123,Optimization terminated successfully.
1329,0.6077544214203952,Optimization terminated successfully.
1330,0.6711796998977659,Optimization terminated successfully.
1331,0.5697021514177318,Optimization terminated successfully.
1332,0.5918474207166577,Optimization terminated successfully.
1333,0.6850330591201781,Optimization terminated successfully.
1334,0.6253772497177124,Optimization terminated successfully.
1335,0.6722327709197993,Optimization terminated successfully.
1336,0.569121170043945,Optimization terminated successfully.
1337,0.6157407402992247,Optimization terminated successfully.
1338,0.6084487915039056,Optimization terminated successfully.
1339,0.6029688656330104,Optimization terminated successfully.
1340,0.6510645508766173,Optimization terminated successfully.
1341,0.657996100187301,Optimization terminated successfully.
1342,0.5697229862213131,Optimization terminated successfully.
1343,0.6775866508949546,Optimization terminated successfully.
1344,0.6281581819057461,Optimization terminated successfully.
1345,0.6486244946718216,Optimization terminated successfully.
1346,0.7518060207366942,Optimization terminated successfully.
1347,0.6015370368957518,Optimization terminated successfully.
1348,0.5641880512237543,Optimization terminated successfully.
1349,0.704677104949951,Optimization terminated successfully.
1350,0.8241477727890013,Optimization terminated successfully.
1351,0.6256067752838133,Optimization terminated successfully.
1352,0.6918693065643304,Optimization terminated successfully.
1353,0.6541930198669432,Optimization terminated successfully.
1354,0.6794441223144527,Optimization terminated successfully.
1355,0.6212816230952738,Optimization terminated successfully.
1356,0.6147587537765498,Optimization terminated successfully.
1357,0.5669503211975093,Optimization terminated successfully.
1358,0.6025707721710203,Optimization terminated successfully.
1359,0.6823067188262937,Optimization terminated successfully.
1360,0.5608099222183218,Optimization terminated successfully.
1361,0.5099648714065547,Optimization terminated successfully.
1362,0.5441109180450434,Optimization terminated successfully.
1363,0.7423031926155088,Optimization terminated successfully.
1364,0.5950002670288084,Optimization terminated successfully.
1365,0.5829796910285943,Optimization terminated successfully.
1366,0.6043188810348508,Optimization terminated successfully.
1367,0.6367416858673092,Optimization terminated successfully.
1368,0.662162214517593,Optimization terminated successfully.
1369,0.666575050167739,Optimization terminated successfully.
1370,0.6000820040702817,Optimization terminated successfully.
1371,0.5465853691101068,Optimization terminated successfully.
1372,0.6258257031440733,Optimization terminated successfully.
1373,0.7488652110099792,Optimization terminated successfully.
1374,0.7137788772583005,Optimization terminated successfully.
1375,0.5402943119406699,Optimization terminated successfully.
1376,0.6665106710046527,Optimization terminated successfully.
1377,0.6214526414871211,Optimization terminated successfully.
1378,0.6256051957607266,Optimization terminated successfully.
1379,0.6190584897994988,Optimization terminated successfully.
1380,0.597632616758346,Optimization terminated successfully.
1381,0.5607295271009202,Optimization terminated successfully.
1382,0.6730533599853512,Optimization terminated successfully.
1383,0.6148315191734579,Optimization terminated successfully.
1384,0.7320012778043743,Optimization terminated successfully.
1385,0.5602737426757809,Optimization terminated successfully.
1386,0.6679190166294571,Optimization terminated successfully.
1387,0.6845354080200194,Optimization terminated successfully.
1388,0.6657808303833004,Optimization terminated successfully.
1389,0.6607717514038083,Optimization terminated successfully.
1390,0.5002481460571286,Optimization terminated successfully.
1391,0.6462800502777095,Optimization terminated successfully.
1392,0.6328794002532957,Optimization terminated successfully.
1393,0.7361740231513976,Optimization terminated successfully.
1394,0.6024023801088327,Optimization terminated successfully.
1395,0.6940300945192571,Optimization terminated successfully.
1396,0.6791518211364744,Optimization terminated successfully.
1397,0.640098357200622,Optimization terminated successfully.
1398,0.5906083125621078,Optimization terminated successfully.
1399,0.6392832972109318,Optimization terminated successfully.
1400,0.6969727516174314,Optimization terminated successfully.
1401,0.6787820696772541,Optimization terminated successfully.
1402,0.691138672828674,Optimization terminated successfully.
1403,0.6280864713713523,Optimization terminated successfully.
1404,0.5741482257843014,Optimization terminated successfully.
1405,0.5617149591213088,Optimization terminated successfully.
1406,0.6300394773483272,Optimization terminated successfully.
1407,0.6461591120809312,Optimization terminated successfully.
1408,0.6846550218760963,Optimization terminated successfully.
1409,0.5651009441353377,Optimization terminated successfully.
1410,0.7532843708991999,Optimization terminated successfully.
1411,0.6553892105817791,Optimization terminated successfully.
1412,0.7563197135925293,Optimization terminated successfully.
1413,0.6685864686965939,Optimization terminated successfully.
1414,0.5887440919876095,Optimization terminated successfully.
1415,0.6989558219909666,Optimization terminated successfully.
1416,0.5594715476036065,Optimization terminated successfully.
1417,0.6016570568084715,Optimization terminated successfully.
1418,0.6103585243225096,Optimization terminated successfully.
1419,0.5991481319069863,Optimization terminated successfully.
1420,0.576467132568359,Optimization terminated successfully.
1421,0.617166709899902,Optimization terminated successfully.
1422,0.5214758887886993,Optimization terminated successfully.
1423,0.7466542720794673,Optimization terminated successfully.
1424,0.5794956222176547,Optimization terminated successfully.
1425,0.5884813845157622,Optimization terminated successfully.
1426,0.6387771070003506,Optimization terminated successfully.
1427,0.6421058654785154,Optimization terminated successfully.
1428,0.6674890995025631,Optimization terminated successfully.
1429,0.6863551616668704,Optimization terminated successfully.
1430,0.5938669085502621,Optimization terminated successfully.
1431,0.5319359838962553,Optimization terminated successfully.
1432,0.6593620240688319,Optimization terminated successfully.
1433,0.6188567280769344,Optimization terminated successfully.
1434,0.6169976349920031,Optimization terminated successfully.
1435,0.5936977401375768,Optimization terminated successfully.
1436,0.6713449955219397,Optimization terminated successfully.
1437,0.6740495681762688,Optimization terminated successfully.
1438,0.6555936574935911,Optimization terminated successfully.
1439,0.5661847174167628,Optimization terminated successfully.
1440,0.6215740085579449,Optimization terminated successfully.
1441,0.6005403049290177,Optimization terminated successfully.
1442,0.5669688941095953,Optimization terminated successfully.
1443,0.6834987163543698,Optimization terminated successfully.
1444,0.7287691593170162,Optimization terminated successfully.
1445,0.605036064982414,Optimization terminated successfully.
1446,0.5902605712413784,Optimization terminated successfully.
1447,0.6181217670440668,Optimization terminated successfully.
1448,0.594795441627502,Optimization terminated successfully.
1449,0.617798233032226,Optimization terminated successfully.
1450,0.6208368360996243,Optimization terminated successfully.
1451,0.5939167976379391,Optimization terminated successfully.
1452,0.6557937383651731,Optimization terminated successfully.
1453,0.5302389860153192,Optimization terminated successfully.
1454,0.6349076867103576,Optimization terminated successfully.
1455,0.6383444368839263,Optimization terminated successfully.
1456,0.5266245782375335,Optimization terminated successfully.
1457,0.646366953849792,Optimization terminated successfully.
1458,0.5916701313108202,Optimization terminated successfully.
1459,0.5387054085731501,Optimization terminated successfully.
1460,0.7229170560836788,Optimization terminated successfully.
1461,0.6099791526794429,Optimization terminated successfully.
1462,0.6970530510880052,Optimization terminated successfully.
1463,0.5924808502197262,Optimization terminated successfully.
1464,0.527662037312984,Optimization terminated successfully.
1465,0.7005971670150755,Optimization terminated successfully.
1466,0.5909900188446042,Optimization terminated successfully.
1467,0.5122183322906488,Optimization terminated successfully.
1468,0.6789815902709959,Optimization terminated successfully.
1469,0.5803764105308797,Optimization terminated successfully.
1470,0.6006312787532805,Optimization terminated successfully.
1471,0.65379045009613,Optimization terminated successfully.
1472,0.5709386685863134,Optimization terminated successfully.
1473,0.6765236943960189,Optimization terminated successfully.
1474,0.6406703472137452,Optimization terminated successfully.
1475,0.6793366968631743,Optimization terminated successfully.
1476,0.5971576184034344,Optimization terminated successfully.
1477,0.7118614077568051,Optimization terminated successfully.
1478,0.5135531455278395,Optimization terminated successfully.
1479,0.6304563999176025,Optimization terminated successfully.
1480,0.7606356889009471,Optimization terminated successfully.
1481,0.7886779844760893,Optimization terminated successfully.
1482,0.5654573470354075,Optimization terminated successfully.
1483,0.6068219184875481,Optimization terminated successfully.
1484,0.8192200184334066,Optimization terminated successfully.
1485,0.5383219778537746,Optimization terminated successfully.
1486,0.6779138684272763,Optimization terminated successfully.
1487,0.6614685088396068,Optimization terminated successfully.
1488,0.6484730482101435,Optimization terminated successfully.
1489,0.6013254165882241,Optimization terminated successfully.
1490,0.558545476198196,Optimization terminated successfully.
1491,0.6369663476943965,Optimization terminated successfully.
1492,0.652705943584442,Optimization terminated successfully.
1493,0.6856590626761316,Optimization terminated successfully.
1494,0.5441901684040197,Optimization terminated successfully.
1495,0.5706333205103868,Optimization terminated successfully.
1496,0.5785951018333431,Optimization terminated successfully.
1497,0.6180497169494625,Optimization terminated successfully.
1498,0.7293624401092529,Optimization terminated successfully.
1499,0.6151263490319251,Optimization terminated successfully.
1500,0.5370568722253662,Optimization terminated successfully.
1501,0.6351606249809263,Optimization terminated successfully.
1502,0.6250258803367611,Optimization terminated successfully.
1503,0.6063266336917875,Optimization terminated successfully.
1504,0.5051512241363518,Optimization terminated successfully.
1505,0.635668039321899,Optimization terminated successfully.
1506,0.5699958981727823,Optimization terminated successfully.
1507,0.654315376281738,Optimization terminated successfully.
1508,0.6903625011444092,Optimization terminated successfully.
1509,0.738122296426445,Optimization terminated successfully.
1510,0.6901618958450854,Optimization terminated successfully.
1511,0.6405277967453001,Optimization terminated successfully.
1512,0.5681992054218422,Optimization terminated successfully.
1513,0.5914679527282711,Optimization terminated successfully.
1514,0.6736027777194972,Optimization terminated successfully.
1515,0.6695556163787839,Optimization terminated successfully.
1516,0.7809700027108192,Optimization terminated successfully.
1517,0.6024489820003507,Optimization terminated successfully.
1518,0.5838620059192174,Optimization terminated successfully.
1519,0.7142709739506243,Optimization terminated successfully.
1520,0.6126987457275386,Optimization terminated successfully.
1521,0.5849686384928643,Optimization terminated successfully.
1522,0.5923929929733271,Optimization terminated successfully.
1523,0.6309120208024973,Optimization terminated successfully.
1524,0.7005753517267292,Optimization terminated successfully.
1525,0.5723493516445154,Optimization terminated successfully.
1526,0.5695258498191829,Optimization terminated successfully.
1527,0.5993036985397336,Optimization terminated successfully.
1528,0.7010156691074371,Optimization terminated successfully.
1529,0.684670841693878,Optimization terminated successfully.
1530,0.6107064276933667,Optimization terminated successfully.
1531,0.6326889037620274,Optimization terminated successfully.
1532,0.7408429145812987,Optimization terminated successfully.
1533,0.632370853051543,Optimization terminated successfully.
1534,0.7073831677436823,Optimization terminated successfully.
1535,0.6100492745637889,Optimization terminated successfully.
1536,0.5293143510818477,Optimization terminated successfully.
1537,0.6238133430713783,Optimization terminated successfully.
1538,0.544650744646787,Optimization terminated successfully.
1539,0.7068187713623042,Optimization terminated successfully.
1540,0.5997474193572994,Optimization terminated successfully.
1541,0.623189920186996,Optimization terminated successfully.
1542,0.6224513053894041,Optimization terminated successfully.
1543,0.6134162433445449,Optimization terminated successfully.
1544,0.6155051231384274,Optimization terminated successfully.
1545,0.6698847949504849,Optimization terminated successfully.
1546,0.6075403153896329,Optimization terminated successfully.
1547,0.6934104457497597,Optimization terminated successfully.
1548,0.5918413400882853,Optimization terminated successfully.
1549,0.7300231683999299,Optimization terminated successfully.
1550,0.686843061447143,Optimization terminated successfully.
1551,0.5506090968847273,Optimization terminated successfully.
1552,0.5472643733024595,Optimization terminated successfully.
1553,0.6242980062961575,Optimization terminated successfully.
1554,0.6071660995716225,Optimization terminated successfully.
1555,0.5543833732604977,Optimization terminated successfully.
1556,0.5637372478842729,Optimization terminated successfully.
1557,0.6201571702957147,Optimization terminated successfully.
1558,0.5682335495948786,Optimization terminated successfully.
1559,0.5092736378312109,Optimization terminated successfully.
1560,0.6955459654331205,Optimization terminated successfully.
1561,0.6022652506828303,Optimization terminated successfully.
1562,0.6483275383827272,Optimization terminated successfully.
1563,0.5883925735950468,Optimization terminated successfully.
1564,0.7858477830886839,Optimization terminated successfully.
1565,0.7462096691131589,Optimization terminated successfully.
1566,0.5951210498809809,Optimization terminated successfully.
1567,0.6029648363590235,Optimization terminated successfully.
1568,0.6161757349967951,Optimization terminated successfully.
1569,0.6652271986007685,Optimization terminated successfully.
1570,0.5874999999999997,Optimization terminated successfully.
1571,0.6482809484004969,Optimization terminated successfully.
1572,0.6080033302307126,Optimization terminated successfully.
1573,0.6759961664676666,Optimization terminated successfully.
1574,0.7138802049681543,Optimization terminated successfully.
1575,0.6646648406982416,Optimization terminated successfully.
1576,0.5471110343933103,Optimization terminated successfully.
1577,0.5678144451230763,Optimization terminated successfully.
1578,0.5784311756491658,Optimization terminated successfully.
1579,0.7482163190841671,Optimization terminated successfully.
1580,0.49553053453564616,Optimization terminated successfully.
1581,0.7268714815378188,Optimization terminated successfully.
1582,0.7133568286895748,Optimization terminated successfully.
1583,0.5253327906131741,Optimization terminated successfully.
1584,0.5232510387897488,Optimization terminated successfully.
1585,0.6441607713699338,Optimization terminated successfully.
1586,0.5831857919692987,Optimization terminated successfully.
1587,0.6907881735358385,Optimization terminated successfully.
1588,0.588349768519401,Optimization terminated successfully.
1589,0.6495485305786131,Optimization terminated successfully.
1590,0.7193254232406616,Optimization terminated successfully.
1591,0.5955907046794884,Optimization terminated successfully.
1592,0.6284734666347499,Optimization terminated successfully.
1593,0.6736864089965819,Optimization terminated successfully.
1594,0.540936946868896,Optimization terminated successfully.
1595,0.7054419990628954,Optimization terminated successfully.
1596,0.6495766166597603,Optimization terminated successfully.
1597,0.6067224025726317,Optimization terminated successfully.
1598,0.5708422154188153,Optimization terminated successfully.
1599,0.6457958340644834,Optimization terminated successfully.
1600,0.5488540858030317,Optimization terminated successfully.
1601,0.5671201705932616,Optimization terminated successfully.
1602,0.7301227092742919,Optimization terminated successfully.
1603,0.6415279388427733,Optimization terminated successfully.
1604,0.6381510972627433,Optimization terminated successfully.
1605,0.6063355922698972,Optimization terminated successfully.
1606,0.4723727227188642,Optimization terminated successfully.
1607,0.6631667137145993,Optimization terminated successfully.
1608,0.806412699818611,Optimization terminated successfully.
1609,0.6502916991710659,Optimization terminated successfully.
1610,0.5392779827117917,Optimization terminated successfully.
1611,0.5919512763619418,Optimization terminated successfully.
1612,0.6515430212020872,Optimization terminated successfully.
1613,0.6382927179336546,Optimization terminated successfully.
1614,0.588849830254912,Optimization terminated successfully.
1615,0.61820013448596,Optimization terminated successfully.
1616,0.4653554439544674,Optimization terminated successfully.
1617,0.754221141338348,Optimization terminated successfully.
1618,0.5864780373871321,Optimization terminated successfully.
1619,0.5769540905952453,Optimization terminated successfully.
1620,0.5701436281204222,Optimization terminated successfully.
1621,0.6742509245872497,Optimization terminated successfully.
1622,0.6723687648773187,Optimization terminated successfully.
1623,0.5788233520463106,Optimization terminated successfully.
1624,0.6193059444427484,Optimization terminated successfully.
1625,0.5723992346785959,Optimization terminated successfully.
1626,0.5099446035921569,Optimization terminated successfully.
1627,0.596814453601837,Optimization terminated successfully.
1628,0.6475258708000178,Optimization terminated successfully.
1629,0.7483358383178706,Optimization terminated successfully.
1630,0.5804479539394375,Optimization terminated successfully.
1631,0.7006643757224077,Optimization terminated successfully.
1632,0.6081104278331618,Optimization terminated successfully.
1633,0.6404386997222897,Optimization terminated successfully.
1634,0.7322147846221918,Optimization terminated successfully.
1635,0.5627073287731031,Optimization terminated successfully.
1636,0.7271942168474199,Optimization terminated successfully.
1637,0.7501982569694519,Optimization terminated successfully.
1638,0.5986481189727779,Optimization terminated successfully.
1639,0.6695848464965815,Optimization terminated successfully.
1640,0.6605773001909252,Optimization terminated successfully.
1641,0.7066471337806428,Optimization terminated successfully.
1642,0.6404314279556271,Optimization terminated successfully.
1643,0.667857552319765,Optimization terminated successfully.
1644,0.5944324553012844,Optimization terminated successfully.
1645,0.6024662971030919,Optimization terminated successfully.
1646,0.6622227683663365,Optimization terminated successfully.
1647,0.5740516901016234,Optimization terminated successfully.
1648,0.6029272317944556,Optimization terminated successfully.
1649,0.6637787461280815,Optimization terminated successfully.
1650,0.5103595495223996,Optimization terminated successfully.
1651,0.632594156451523,Optimization terminated successfully.
1652,0.5576464176177975,Optimization terminated successfully.
1653,0.5491170108318326,Optimization terminated successfully.
1654,0.6163790285587306,Optimization terminated successfully.
1655,0.6839334428310391,Optimization terminated successfully.
1656,0.5715127930045121,Optimization terminated successfully.
1657,0.5515393733978268,Optimization terminated successfully.
1658,0.6750774413347242,Optimization terminated successfully.
1659,0.5923268541693684,Optimization terminated successfully.
1660,0.6561268657445902,Optimization terminated successfully.
1661,0.6263556957244871,Optimization terminated successfully.
1662,0.6426710844039913,Optimization terminated successfully.
1663,0.575371527671814,Optimization terminated successfully.
1664,0.6846943855285645,Optimization terminated successfully.
1665,0.579907226550858,Optimization terminated successfully.
1666,0.6454033963382244,Optimization terminated successfully.
1667,0.5788073897361756,Optimization terminated successfully.
1668,0.6392440795898435,Optimization terminated successfully.
1669,0.631594657897949,Optimization terminated successfully.
1670,0.6301109313964839,Optimization terminated successfully.
1671,0.6259730637073515,Optimization terminated successfully.
1672,0.8239184856414794,Optimization terminated successfully.
1673,0.6469269990921016,Optimization terminated successfully.
1674,0.6434745013713833,Optimization terminated successfully.
1675,0.6220902442932126,Optimization terminated successfully.
1676,0.6434007167816157,Optimization terminated successfully.
1677,0.6058882683515542,Optimization terminated successfully.
1678,0.6323316097259517,Optimization terminated successfully.
1679,0.5557056009769439,Optimization terminated successfully.
1680,0.7147206306457516,Optimization terminated successfully.
1681,0.5417841494083402,Optimization terminated successfully.
1682,0.6940793752670285,Optimization terminated successfully.
1683,0.6012207537889478,Optimization terminated successfully.
1684,0.5601052761077876,Optimization terminated successfully.
1685,0.7126883506774899,Optimization terminated successfully.
1686,0.605834291875362,Optimization terminated successfully.
1687,0.6548594236373899,Optimization terminated successfully.
1688,0.701793912053108,Optimization terminated successfully.
1689,0.6934782385826107,Optimization terminated successfully.
1690,0.6774465799331661,Optimization terminated successfully.
1691,0.6658011555438857,Optimization terminated successfully.
1692,0.6197315454483029,Optimization terminated successfully.
1693,0.5437696933746334,Optimization terminated successfully.
1694,0.5374135375954207,Optimization terminated successfully.
1695,0.7194237232208252,Optimization terminated successfully.
1696,0.5860904692672185,Optimization terminated successfully.
1697,0.7420014262199399,Optimization terminated successfully.
1698,0.6879636764526367,Optimization terminated successfully.
1699,0.7898817066103216,Optimization terminated successfully.
1700,0.5998908936977382,Optimization terminated successfully.
1701,0.6254485130310055,Optimization terminated successfully.
1702,0.6218682289123532,Optimization terminated successfully.
1703,0.5639079213142395,Optimization terminated successfully.
1704,0.6230342254042623,Optimization terminated successfully.
1705,0.6188811779022214,Optimization terminated successfully.
1706,0.6209004104137417,Optimization terminated successfully.
1707,0.49417544007301295,Optimization terminated successfully.
1708,0.5659929305315015,Optimization terminated successfully.
1709,0.6598531723022456,Optimization terminated successfully.
1710,0.547188246250152,Optimization terminated successfully.
1711,0.6053124308571568,Optimization terminated successfully.
1712,0.6494604349136348,Optimization terminated successfully.
1713,0.5398685455322263,Optimization terminated successfully.
1714,0.6744889258407055,Optimization terminated successfully.
1715,0.6105099663138384,Optimization terminated successfully.
1716,0.5813592880964276,Optimization terminated successfully.
1717,0.5356185376644129,Optimization terminated successfully.
1718,0.67628858089447,Optimization terminated successfully.
1719,0.7618344277143476,Optimization terminated successfully.
1720,0.5769363164901726,Optimization terminated successfully.
1721,0.5328184962272642,Optimization terminated successfully.
1722,0.5897140503162516,Optimization terminated successfully.
1723,0.5126924932003013,Optimization terminated successfully.
1724,0.7018951475620266,Optimization terminated successfully.
1725,0.7060792714357376,Optimization terminated successfully.
1726,0.6403687477111815,Optimization terminated successfully.
1727,0.6544769287109375,Optimization terminated successfully.
1728,0.6129639074206348,Optimization terminated successfully.
1729,0.8082358777523039,Optimization terminated successfully.
1730,0.526783180236816,Optimization terminated successfully.
1731,0.7794423036277296,Optimization terminated successfully.
1732,0.6769822597503663,Optimization terminated successfully.
1733,0.6007150173187252,Optimization terminated successfully.
1734,0.6533823013305662,Optimization terminated successfully.
1735,0.6854826927185058,Optimization terminated successfully.
1736,0.7284512639045715,Optimization terminated successfully.
1737,0.6413555264472959,Optimization terminated successfully.
1738,0.6229639291763305,Optimization terminated successfully.
1739,0.5726891964673995,Optimization terminated successfully.
1740,0.6595606565475458,Optimization terminated successfully.
1741,0.6239124536514278,Optimization terminated successfully.
1742,0.8134050369262695,Optimization terminated successfully.
1743,0.7536530390381811,Optimization terminated successfully.
1744,0.5731535911560051,Optimization terminated successfully.
1745,0.673872637748718,Optimization terminated successfully.
1746,0.6699489593505856,Optimization terminated successfully.
1747,0.5487361431121822,Optimization terminated successfully.
1748,0.577099776244722,Optimization terminated successfully.
1749,0.5636252880096431,Optimization terminated successfully.
1750,0.5554163932800289,Optimization terminated successfully.
1751,0.6540279865264886,Optimization terminated successfully.
1752,0.5969633340835568,Optimization terminated successfully.
1753,0.61546821584925,Optimization terminated successfully.
1754,0.5497581481933589,Optimization terminated successfully.
1755,0.6668144226074217,Optimization terminated successfully.
1756,0.5642785787640602,Optimization terminated successfully.
1757,0.5190233349800104,Optimization terminated successfully.
1758,0.665328478813171,Optimization terminated successfully.
1759,0.5742808461189268,Optimization terminated successfully.
1760,0.764605951122939,Optimization terminated successfully.
1761,0.6368250548839564,Optimization terminated successfully.
1762,0.6920741558074954,Optimization terminated successfully.
1763,0.6900813341140748,Optimization terminated successfully.
1764,0.6512813087552781,Optimization terminated successfully.
1765,0.6395193576812741,Optimization terminated successfully.
1766,0.6292663812637325,Optimization terminated successfully.
1767,0.6023226276040076,Optimization terminated successfully.
1768,0.5720681309700006,Optimization terminated successfully.
1769,0.6198393002152439,Optimization terminated successfully.
1770,0.566170811653137,Optimization terminated successfully.
1771,0.6197666108608245,Optimization terminated successfully.
1772,0.5804579734802242,Optimization terminated successfully.
1773,0.7103418469429013,Optimization terminated successfully.
1774,0.6370712339878076,Optimization terminated successfully.
1775,0.638618469238281,Optimization terminated successfully.
1776,0.6086525917053218,Optimization terminated successfully.
1777,0.6104847013950343,Optimization terminated successfully.
1778,0.7021986097097392,Optimization terminated successfully.
1779,0.57714347243309,Optimization terminated successfully.
1780,0.48912222385406434,Optimization terminated successfully.
1781,0.5875788688659664,Optimization terminated successfully.
1782,0.6997112274169919,Optimization terminated successfully.
1783,0.6095504641532894,Optimization terminated successfully.
1784,0.6811189652420576,Optimization terminated successfully.
1785,0.6538167715072629,Optimization terminated successfully.
1786,0.5145814657211301,Optimization terminated successfully.
1787,0.7401797786355017,Optimization terminated successfully.
1788,0.6360888481140132,Optimization terminated successfully.
1789,0.5996922016143795,Optimization terminated successfully.
1790,0.6491778612136837,Optimization terminated successfully.
1791,0.6921109974384306,Optimization terminated successfully.
1792,0.6505250632762908,Optimization terminated successfully.
1793,0.62946882545948,Optimization terminated successfully.
1794,0.5775180816650387,Optimization terminated successfully.
1795,0.6939759247004982,Optimization terminated successfully.
